ENEMY,ROWID,CH1Pos,CH2Pos,CH3Pos,CH4Pos,CH5Pos
0,2442,3,0,1,4,2
0,2443,0,4,2,1,3
0,2445,2,3,0,1,4
0,2446,1,2,3,4,0
0,2448,1,0,4,2,3
0,2449,3,4,0,1,2
0,2451,4,3,1,2,0
0,2466,1,4,3,2,0
0,2468,4,0,1,3,2
0,2469,4,3,0,2,1
0,2470,2,0,4,3,1
0,2471,0,4,3,2,1
0,2474,1,0,2,3,4
0,2479,2,1,3,0,4
0,2483,1,3,4,2,0
0,2486,1,2,0,4,3
0,2489,4,0,1,3,2
0,2492,2,3,0,4,1
0,2493,3,2,1,4,0
0,2495,3,0,1,2,4
0,2502,0,4,2,1,3
0,2503,1,2,4,0,3
0,2505,4,1,2,3,0
0,2508,3,4,1,2,0
0,2509,3,4,0,1,2
0,2512,2,1,4,0,3
0,2515,4,2,1,3,0
0,2516,2,0,1,3,4
0,2518,0,4,2,3,1
0,2524,2,1,0,3,4
0,2530,3,4,0,2,1
0,2536,0,4,2,1,3
0,2537,3,4,1,0,2
0,2541,1,2,3,0,4
0,2543,0,4,2,3,1
0,2544,2,0,3,1,4
0,2548,3,0,4,1,2
0,2552,4,0,2,1,3
0,2554,4,3,0,1,2
0,2557,1,0,4,2,3
0,2559,2,0,4,1,3
0,2562,3,4,2,1,0
0,2564,3,4,2,0,1
0,2568,2,1,0,4,3
0,2571,2,0,4,1,3
0,2574,2,3,0,1,4
0,2575,2,0,1,3,4
0,2576,3,4,1,2,0
0,2577,4,3,1,0,2
0,2580,4,3,1,0,2
0,2581,1,2,0,4,3
0,2583,2,3,1,4,0
0,2584,0,4,3,1,2
0,2585,2,1,0,3,4
0,2586,1,0,4,3,2
0,2590,3,1,4,2,0
0,2591,0,2,1,3,4
0,2593,4,3,2,1,0
0,2599,0,4,1,2,3
0,2601,1,4,3,0,2
0,2604,2,1,4,3,0
0,2605,4,3,2,1,0
0,2608,2,3,1,4,0
0,2609,1,3,4,0,2
0,2610,2,1,3,4,0
0,2613,1,3,0,4,2
0,2616,0,3,4,2,1
0,2618,3,0,1,4,2
0,2619,3,1,4,2,0
0,2620,2,3,1,0,4
0,2622,1,3,0,4,2
0,2625,0,1,4,2,3
0,2626,3,1,2,0,4
0,2629,0,1,2,4,3
0,2631,4,3,2,1,0
0,2632,1,4,3,0,2
0,2634,1,0,4,3,2
0,2643,3,1,2,0,4
0,2648,2,1,3,4,0
0,2652,0,1,3,4,2
0,2654,0,1,3,2,4
0,2655,2,3,0,4,1
0,2658,2,1,4,0,3
0,2659,3,2,1,4,0
0,2660,2,1,4,3,0
0,2661,3,0,2,1,4
0,2664,1,2,3,4,0
0,2674,4,2,3,0,1
0,2675,2,3,0,4,1
0,2677,3,4,0,1,2
0,2687,1,2,4,3,0
0,2688,4,3,1,0,2
0,2690,0,2,1,4,3
0,2691,3,2,0,1,4
0,2701,1,2,3,4,0
0,2702,2,3,1,0,4
0,2706,0,2,4,3,1
0,2709,4,2,3,1,0
0,2718,1,4,0,3,2
0,2720,4,2,0,1,3
0,2721,0,2,3,1,4
0,2723,2,3,1,4,0
0,2726,4,0,3,1,2
0,2728,4,1,2,0,3
0,2729,3,4,1,0,2
0,2731,4,0,3,1,2
0,2732,2,3,1,0,4
0,2735,2,0,1,3,4
0,2737,2,0,4,1,3
0,2740,1,2,4,3,0
0,2742,2,0,1,4,3
0,2743,2,1,0,3,4
0,2746,3,4,0,1,2
0,2747,2,1,3,0,4
0,2748,1,3,4,2,0
0,2749,0,1,2,4,3
0,2754,2,4,1,0,3
0,2757,0,4,3,2,1
0,2761,1,2,0,3,4
0,2762,1,4,0,3,2
0,2764,3,2,0,1,4
0,2769,1,3,0,2,4
0,2770,2,0,3,4,1
0,2773,4,0,2,3,1
0,2774,2,3,4,0,1
0,2781,0,4,3,1,2
0,2782,4,3,2,1,0
0,2783,0,3,2,4,1
0,2786,2,3,1,0,4
0,2789,1,4,3,0,2
0,2791,2,3,0,1,4
0,2792,4,3,0,2,1
0,2794,2,0,4,3,1
0,2795,2,3,4,0,1
0,2797,4,1,3,2,0
0,2808,3,2,1,4,0
0,2814,1,4,0,2,3
0,2815,4,0,1,3,2
0,2817,2,0,3,1,4
0,2821,0,1,2,4,3
0,2822,1,2,3,0,4
0,2825,4,1,2,0,3
0,2827,1,4,0,2,3
0,2830,0,1,4,2,3
0,2836,0,1,2,4,3
0,2837,0,2,1,3,4
0,2839,1,3,2,4,0
0,2842,0,4,2,3,1
0,2846,3,0,2,4,1
0,2848,3,0,1,2,4
0,2852,0,1,4,2,3
0,2855,0,1,3,2,4
0,2858,1,3,4,2,0
0,2860,0,4,3,2,1
0,2861,1,4,3,2,0
0,2863,0,2,3,1,4
0,2864,0,3,1,2,4
0,2865,0,3,4,2,1
0,2867,3,1,4,0,2
0,2869,2,4,1,0,3
0,2872,0,3,4,1,2
0,2873,0,3,4,1,2
0,2875,4,2,1,3,0
0,2876,0,2,3,4,1
0,2877,1,0,2,4,3
0,2878,1,2,4,3,0
0,2885,4,3,2,0,1
0,2886,3,4,0,2,1
0,2893,3,1,2,0,4
0,2896,4,1,0,2,3
0,2903,3,4,1,0,2
0,2904,2,1,3,4,0
0,2909,1,0,3,4,2
0,2917,3,4,0,2,1
0,2921,1,0,4,3,2
0,2923,4,3,0,2,1
0,2926,1,2,4,0,3
0,2928,1,2,4,3,0
0,2931,4,2,0,3,1
0,2933,4,3,0,2,1
0,2938,3,2,4,0,1
0,2939,3,4,1,2,0
0,2945,3,0,2,1,4
0,2947,1,0,2,4,3
0,2948,3,4,2,0,1
0,2952,3,0,4,1,2
0,2955,2,1,4,0,3
0,2959,1,2,0,4,3
0,2962,3,2,0,1,4
0,2968,2,3,4,0,1
0,2969,2,1,4,3,0
0,2970,2,0,1,4,3
0,2974,4,2,3,0,1
0,2980,2,3,4,1,0
0,2984,4,3,0,2,1
0,2993,3,4,0,1,2
0,2997,3,4,0,1,2
0,3000,1,0,2,3,4
0,3001,3,4,1,0,2
0,3005,4,0,3,1,2
0,3007,0,2,4,3,1
0,3009,4,2,0,1,3
0,3011,1,2,3,0,4
0,3012,2,0,4,1,3
0,3014,1,4,0,3,2
0,3017,1,0,3,2,4
0,3018,0,1,3,2,4
0,3020,3,1,0,2,4
0,3024,1,4,3,2,0
0,3027,2,3,1,4,0
0,3029,1,2,0,4,3
0,3033,1,0,2,3,4
0,3036,2,4,0,1,3
0,3039,1,2,3,4,0
0,3040,1,2,4,3,0
0,3041,0,1,4,2,3
0,3047,0,1,2,3,4
0,3048,4,1,0,2,3
0,3049,1,2,3,0,4
0,3053,0,4,1,2,3
0,3055,0,1,3,2,4
0,3057,0,1,3,4,2
0,3059,1,3,2,0,4
0,3060,1,4,3,0,2
0,3065,0,1,3,2,4
0,3066,2,0,4,1,3
0,3067,3,0,2,4,1
0,3069,2,4,3,1,0
0,3070,4,0,1,2,3
0,3073,0,1,2,3,4
0,3078,2,4,0,1,3
0,3080,1,4,3,2,0
0,3082,4,2,0,1,3
0,3085,2,1,3,4,0
0,3086,1,2,4,3,0
0,3087,1,3,0,2,4
0,3091,4,1,3,2,0
0,3100,2,4,3,0,1
0,3103,4,3,0,2,1
0,3106,2,1,0,3,4
0,3109,0,4,3,1,2
0,3110,3,4,0,2,1
0,3111,2,0,3,4,1
0,3114,2,1,3,0,4
0,3115,1,2,4,0,3
0,3119,1,0,2,4,3
0,3121,2,3,1,4,0
0,3122,1,0,3,2,4
0,3127,0,4,2,1,3
0,3128,1,0,4,2,3
0,3139,1,3,4,2,0
0,3140,2,0,1,4,3
0,3141,3,1,2,4,0
0,3142,3,4,2,0,1
0,3143,1,0,4,2,3
0,3144,0,2,1,4,3
0,3145,2,4,0,3,1
0,3147,0,2,1,4,3
0,3148,0,3,4,2,1
0,3152,3,1,0,4,2
0,3156,0,4,2,3,1
0,3158,4,3,1,0,2
0,3159,1,2,0,3,4
0,3160,1,2,0,4,3
0,3164,3,0,4,2,1
0,3168,2,3,4,1,0
0,3169,4,0,2,1,3
0,3170,1,0,2,3,4
0,3171,0,4,3,1,2
0,3173,2,0,4,3,1
0,3176,3,4,1,0,2
0,3180,1,4,3,0,2
0,3187,1,4,0,2,3
0,3188,1,2,3,4,0
0,3190,1,2,0,4,3
0,3193,2,1,0,4,3
0,3195,1,4,3,0,2
0,3199,3,4,2,1,0
0,3202,1,4,2,3,0
0,3204,0,2,3,1,4
0,3205,3,4,2,0,1
0,3207,0,1,2,4,3
0,3212,3,1,0,4,2
0,3213,3,1,2,4,0
0,3214,3,0,4,1,2
0,3215,1,2,0,4,3
0,3218,0,2,1,4,3
0,3223,4,0,1,3,2
0,3225,1,2,3,0,4
0,3226,2,3,0,1,4
0,3231,1,3,2,0,4
0,3235,4,0,1,2,3
0,3236,3,4,2,0,1
0,3237,2,1,3,4,0
0,3238,0,2,3,4,1
0,3248,3,1,4,0,2
0,3249,3,1,0,4,2
0,3251,2,3,4,1,0
0,3259,3,0,2,4,1
0,3263,3,1,2,4,0
0,3264,2,3,4,1,0
0,3265,1,3,4,2,0
0,3269,1,0,4,2,3
0,3274,4,0,3,1,2
0,3282,2,4,0,3,1
0,3283,4,1,3,2,0
0,3289,4,3,2,1,0
0,3291,1,4,2,0,3
0,3292,0,3,1,4,2
0,3293,0,3,1,4,2
0,3294,4,1,3,0,2
0,3305,2,0,3,1,4
0,3308,0,3,4,2,1
0,3311,4,0,1,2,3
0,3312,1,4,0,2,3
0,3314,1,3,4,2,0
0,3315,1,2,4,3,0
0,3319,3,2,4,0,1
0,3325,3,0,2,4,1
0,3326,3,2,4,1,0
0,3329,1,2,3,4,0
0,3333,4,3,0,1,2
0,3338,1,3,0,4,2
0,3340,4,3,2,1,0
0,3342,4,3,1,2,0
0,3343,4,1,2,3,0
0,3346,2,4,3,0,1
0,3351,1,2,0,3,4
0,3353,4,3,1,2,0
0,3357,0,1,3,2,4
0,3360,4,2,1,0,3
0,3364,1,2,4,3,0
0,3365,1,0,3,2,4
0,3368,4,3,2,0,1
0,3370,1,3,2,4,0
0,3372,1,2,4,3,0
0,3375,3,0,2,1,4
0,3377,4,2,1,3,0
0,3379,1,2,4,0,3
0,3386,3,2,1,4,0
0,3391,4,2,0,1,3
0,3392,4,3,2,0,1
0,3394,0,2,3,4,1
0,3395,0,4,3,1,2
0,3397,0,1,4,2,3
0,3400,3,2,1,4,0
0,3409,3,0,1,4,2
0,3410,3,4,2,0,1
0,3411,4,0,1,3,2
0,3413,4,0,3,1,2
0,3415,3,4,0,2,1
0,3417,2,4,1,0,3
0,3418,0,2,4,1,3
0,3419,4,0,1,2,3
0,3420,0,4,1,2,3
0,3424,4,1,2,3,0
0,3425,3,0,1,2,4
0,3426,4,0,3,1,2
0,3430,3,2,1,0,4
0,3431,0,2,3,4,1
0,3432,3,1,2,4,0
0,3433,4,2,1,0,3
0,3436,4,3,2,0,1
0,3438,2,0,4,3,1
0,3443,0,3,4,1,2
0,3446,1,3,0,4,2
0,3449,4,0,3,1,2
0,3451,2,3,1,0,4
0,3453,4,1,2,0,3
0,3454,4,2,0,1,3
0,3458,0,4,1,3,2
0,3460,2,1,3,0,4
0,3464,4,3,2,0,1
0,3465,1,4,0,2,3
0,3468,4,2,3,1,0
0,3469,3,4,1,2,0
0,3473,3,4,2,0,1
0,3474,2,0,1,3,4
0,3475,0,1,2,3,4
0,3476,3,0,1,4,2
0,3478,0,1,3,4,2
0,3484,0,2,3,4,1
0,3486,0,1,2,3,4
0,3488,0,3,2,1,4
0,3490,0,1,2,4,3
0,3491,1,0,2,3,4
0,3493,0,3,2,4,1
0,3497,4,0,3,2,1
0,3498,0,1,2,4,3
0,3500,4,3,1,0,2
0,3503,1,0,3,4,2
0,3507,1,3,4,0,2
0,3508,2,4,0,3,1
0,3511,0,1,2,4,3
0,3515,2,1,0,4,3
0,3516,3,2,0,4,1
0,3519,1,4,3,0,2
0,3520,0,4,1,2,3
0,3535,4,2,0,3,1
0,3537,2,4,3,1,0
0,3538,3,2,1,4,0
0,3541,0,2,4,1,3
0,3542,0,1,2,3,4
0,3545,2,1,4,3,0
0,3547,4,2,1,3,0
0,3548,3,4,1,2,0
0,3556,3,4,1,0,2
0,3558,1,3,0,2,4
0,3570,0,2,3,1,4
0,3571,0,1,4,3,2
0,3572,0,4,2,3,1
0,3573,4,0,2,1,3
0,3574,0,2,3,1,4
0,3579,4,3,2,1,0
0,3583,2,0,1,3,4
0,3586,4,1,3,0,2
0,3589,2,0,3,4,1
0,3591,1,4,2,3,0
0,3593,1,3,0,4,2
0,3599,2,3,0,1,4
0,3600,1,2,0,4,3
0,3601,0,1,3,4,2
0,3604,2,4,0,3,1
0,3608,1,0,3,2,4
0,3612,1,3,2,4,0
0,3616,0,3,2,4,1
0,3617,0,4,1,3,2
0,3621,1,2,3,4,0
0,3626,2,3,0,4,1
0,3627,1,3,0,2,4
0,3630,1,2,3,4,0
0,3631,0,1,2,4,3
0,3637,2,0,3,4,1
0,3641,3,4,1,0,2
0,3642,4,1,3,0,2
0,3646,1,3,4,0,2
0,3656,1,4,3,2,0
0,3660,2,1,3,4,0
0,3663,0,2,1,3,4
0,3666,3,2,1,0,4
0,3667,0,4,3,1,2
0,3673,0,3,1,4,2
0,3677,0,2,1,4,3
0,3680,2,3,0,4,1
0,3681,1,3,4,0,2
0,3685,1,4,3,0,2
0,3687,4,0,2,1,3
0,3689,1,4,0,3,2
0,3691,0,4,3,1,2
0,3692,2,4,0,3,1
0,3693,0,3,1,4,2
0,3694,3,1,0,2,4
0,3702,2,4,3,1,0
0,3703,1,3,2,0,4
0,3704,3,4,1,2,0
0,3711,4,0,1,2,3
0,3712,1,0,2,4,3
0,3713,2,1,0,3,4
0,3714,2,3,4,1,0
0,3715,4,2,0,3,1
0,3716,0,4,3,2,1
0,3717,1,0,2,3,4
0,3720,4,0,3,1,2
0,3725,4,3,2,1,0
0,3728,4,2,3,0,1
0,3729,2,4,3,1,0
0,3730,1,0,4,2,3
0,3732,1,2,3,4,0
0,3737,1,4,2,3,0
0,3743,1,3,4,0,2
0,3745,1,2,4,0,3
0,3747,1,2,0,4,3
0,3750,4,0,3,1,2
0,3755,3,4,0,2,1
0,3757,2,0,3,1,4
0,3758,0,3,4,2,1
0,3760,1,0,4,3,2
0,3763,2,1,3,0,4
0,3765,3,4,1,2,0
0,3771,1,4,2,0,3
0,3772,1,2,0,3,4
0,3773,1,2,0,3,4
0,3777,0,3,1,2,4
0,3778,4,3,1,0,2
0,3779,3,4,2,0,1
0,3780,0,3,4,2,1
0,3783,3,0,1,2,4
0,3784,1,2,4,0,3
0,3789,3,1,4,0,2
0,3791,1,2,4,0,3
0,3793,4,2,1,0,3
0,3794,0,3,4,2,1
0,3796,2,3,4,0,1
0,3797,2,0,4,3,1
0,3798,0,4,2,3,1
0,3801,2,1,4,0,3
0,3805,0,2,4,1,3
0,3808,1,3,2,0,4
0,3811,4,3,1,2,0
0,3813,1,0,4,2,3
0,3814,2,4,1,0,3
0,3816,0,1,3,2,4
0,3820,3,4,2,0,1
0,3823,0,3,4,1,2
0,3825,3,2,1,0,4
0,3826,1,2,3,4,0
0,3827,0,4,1,2,3
0,3829,2,1,4,0,3
0,3830,2,0,3,4,1
0,3831,3,0,4,1,2
0,3842,3,2,4,1,0
0,3844,3,0,1,2,4
0,3845,0,1,3,4,2
0,3846,3,1,0,2,4
0,3848,2,0,1,4,3
0,3859,3,0,2,1,4
0,3863,3,1,4,2,0
0,3864,3,1,2,4,0
0,3869,2,0,1,3,4
0,3871,3,2,0,4,1
0,3872,1,4,0,3,2
0,3873,4,2,1,0,3
0,3874,2,0,3,1,4
0,3875,1,0,3,2,4
0,3877,3,4,1,0,2
0,3878,3,0,2,1,4
0,3881,4,3,2,1,0
0,3884,3,1,2,4,0
0,3887,1,4,2,3,0
0,3890,1,4,0,2,3
0,3896,0,3,2,4,1
0,3899,0,2,3,4,1
0,3905,4,2,3,0,1
0,3909,3,2,0,1,4
0,3911,2,0,3,4,1
0,3914,3,4,2,1,0
0,3916,4,3,0,1,2
0,3919,1,0,3,2,4
0,3921,1,0,4,3,2
0,3923,4,2,3,0,1
0,3929,2,4,3,1,0
0,3932,4,1,0,2,3
0,3934,0,4,3,1,2
0,3935,0,4,1,2,3
0,3937,1,0,4,2,3
0,3938,2,3,4,1,0
0,3942,1,4,2,0,3
0,3943,2,3,1,0,4
0,3944,3,4,0,1,2
0,3946,4,1,0,2,3
0,3948,4,3,0,2,1
0,3949,2,3,4,0,1
0,3952,3,1,0,4,2
0,3953,1,2,4,3,0
0,3956,2,1,0,3,4
0,3959,1,2,3,0,4
0,3961,2,3,0,1,4
0,3968,3,0,2,1,4
0,3970,0,1,3,4,2
0,3981,2,0,4,3,1
0,3985,1,3,4,2,0
0,3990,2,4,1,3,0
0,3998,2,4,0,3,1
0,4005,0,2,3,1,4
0,4008,2,3,0,1,4
0,4010,1,4,3,2,0
0,4014,0,3,2,1,4
0,4022,4,1,3,2,0
0,4025,1,0,4,2,3
0,4027,1,3,4,0,2
0,4029,4,2,0,3,1
0,4035,2,4,3,0,1
0,4038,2,4,3,1,0
0,4045,3,2,1,4,0
0,4048,4,0,1,2,3
0,4049,1,2,0,3,4
0,4050,4,3,0,1,2
0,4052,2,4,3,0,1
0,4053,4,2,0,1,3
0,4054,1,3,0,2,4
0,4057,0,1,4,2,3
0,4059,4,3,2,0,1
0,4062,0,2,3,1,4
0,4064,2,4,1,0,3
0,4067,2,0,1,3,4
0,4068,0,4,3,2,1
0,4073,3,1,2,4,0
0,4074,1,0,3,4,2
0,4077,3,4,0,1,2
0,4079,4,1,0,2,3
0,4080,3,4,1,2,0
0,4085,1,2,0,3,4
0,4089,2,3,1,4,0
0,4090,2,1,4,0,3
0,4091,4,2,3,0,1
0,4093,1,3,2,4,0
0,4094,4,3,2,1,0
0,4104,1,2,0,4,3
0,4109,1,2,0,3,4
0,4112,3,4,1,0,2
0,4121,2,3,4,0,1
0,4129,0,3,2,1,4
0,4139,1,3,2,0,4
0,4143,2,0,3,1,4
0,4145,4,3,2,1,0
0,4148,1,0,4,3,2
0,4155,3,2,0,1,4
0,4156,1,3,2,0,4
0,4157,2,3,1,0,4
0,4159,3,0,1,2,4
0,4161,0,1,3,4,2
0,4162,1,0,3,4,2
0,4166,2,1,4,0,3
0,4167,0,2,3,1,4
0,4176,0,1,4,3,2
0,4184,2,4,3,1,0
0,4187,1,0,4,2,3
0,4188,4,2,3,0,1
0,4196,3,4,2,0,1
0,4197,4,3,1,2,0
0,4202,3,1,0,4,2
0,4207,1,4,2,0,3
0,4208,0,2,4,3,1
0,4209,4,1,2,3,0
0,4214,0,3,2,4,1
0,4216,2,1,4,0,3
0,4217,4,0,2,3,1
0,4220,3,2,1,0,4
0,4221,1,4,3,2,0
0,4225,1,2,3,0,4
0,4227,2,4,0,3,1
0,4228,0,2,1,3,4
0,4230,2,1,4,0,3
0,4232,1,0,4,3,2
0,4233,1,0,4,2,3
0,4243,4,0,2,1,3
0,4244,0,2,4,1,3
0,4249,1,0,4,2,3
0,4252,1,2,4,3,0
0,4254,4,1,3,2,0
0,4255,3,0,2,1,4
0,4262,2,1,3,4,0
0,4267,0,3,1,2,4
0,4270,0,2,1,4,3
0,4271,0,1,2,4,3
0,4274,1,0,2,3,4
0,4275,3,2,4,1,0
0,4276,3,0,2,1,4
0,4277,1,0,2,4,3
0,4281,3,2,4,1,0
0,4283,4,2,3,1,0
0,4284,3,4,1,0,2
0,4288,4,1,0,3,2
0,4292,1,3,0,2,4
0,4294,2,3,0,1,4
0,4295,2,3,1,0,4
0,4296,4,0,1,3,2
0,4299,0,1,2,4,3
0,4303,4,3,2,1,0
0,4308,0,1,3,4,2
0,4314,3,2,1,4,0
0,4316,1,0,4,2,3
0,4318,1,4,2,0,3
0,4320,3,1,4,2,0
0,4321,3,2,1,4,0
0,4322,3,0,1,4,2
0,4324,0,4,2,3,1
0,4325,1,0,4,2,3
0,4326,1,4,3,0,2
0,4327,4,3,1,2,0
0,4329,3,4,0,1,2
0,4335,4,3,0,2,1
0,4340,1,2,0,4,3
0,4347,1,2,3,0,4
0,4348,2,3,0,1,4
0,4349,2,0,4,3,1
0,4352,4,0,2,1,3
0,4355,0,2,1,4,3
0,4357,3,1,0,4,2
0,4359,3,1,2,4,0
0,4361,4,3,2,0,1
0,4363,3,2,0,4,1
0,4367,2,3,0,4,1
0,4368,0,3,4,1,2
0,4369,2,4,0,1,3
0,4370,3,1,0,2,4
0,4373,2,3,4,0,1
0,4376,3,1,4,0,2
0,4378,2,4,3,0,1
0,4379,2,4,1,0,3
0,4385,1,0,2,4,3
0,4388,2,1,3,0,4
0,4389,0,4,2,3,1
0,4394,4,0,2,1,3
0,4397,4,0,3,2,1
0,4400,1,3,0,2,4
0,4401,2,4,1,3,0
0,4404,3,0,1,2,4
0,4411,3,0,4,2,1
0,4414,1,2,0,4,3
0,4415,3,1,2,4,0
0,4426,2,3,4,1,0
0,4428,3,0,2,4,1
0,4429,1,2,3,0,4
0,4435,0,3,1,4,2
0,4439,2,0,4,1,3
0,4440,4,3,0,2,1
0,4442,2,0,3,4,1
0,4445,4,1,0,3,2
0,4447,2,4,1,3,0
0,4450,3,0,4,1,2
0,4451,2,4,3,1,0
0,4452,1,0,4,3,2
0,4455,0,3,4,2,1
0,4456,0,3,4,2,1
0,4457,0,3,2,1,4
0,4462,4,3,2,0,1
0,4463,3,1,2,4,0
0,4464,4,2,3,0,1
0,4465,3,4,0,2,1
0,4471,1,4,2,0,3
0,4472,1,3,0,2,4
0,4473,0,1,2,3,4
0,4474,1,3,4,2,0
0,4476,1,0,2,4,3
0,4487,4,3,0,2,1
0,4488,0,1,2,4,3
0,4489,1,4,2,0,3
0,4490,2,0,3,1,4
0,4491,3,4,0,2,1
0,4494,1,4,2,0,3
0,4500,4,3,2,0,1
0,4501,0,2,4,1,3
0,4503,1,2,3,4,0
0,4504,1,2,0,4,3
0,4505,3,1,4,0,2
0,4510,0,1,2,4,3
0,4518,3,2,0,4,1
0,4521,0,2,1,3,4
0,4522,4,3,2,1,0
0,4524,0,3,4,1,2
0,4526,1,2,4,3,0
0,4527,4,0,1,3,2
0,4528,3,4,1,2,0
0,4533,3,1,0,2,4
0,4534,0,2,1,3,4
0,4535,2,4,1,3,0
0,4536,1,0,2,3,4
0,4539,0,1,2,3,4
0,4540,2,0,1,4,3
0,4541,0,3,4,1,2
0,4548,0,2,4,3,1
0,4549,3,1,2,4,0
0,4550,4,1,0,3,2
0,4554,3,4,1,0,2
0,4557,2,0,3,4,1
0,4562,3,2,4,1,0
0,4566,3,4,1,0,2
0,4567,3,1,4,2,0
0,4569,1,0,4,3,2
0,4570,4,3,1,0,2
0,4571,4,2,1,3,0
0,4573,2,0,1,3,4
0,4574,2,0,1,3,4
0,4579,3,2,4,0,1
0,4581,1,3,2,0,4
0,4582,1,2,4,3,0
0,4583,1,3,0,4,2
0,4584,1,2,0,4,3
0,4587,0,2,1,3,4
0,4588,0,1,2,3,4
0,4590,3,2,4,1,0
0,4592,2,4,0,1,3
0,4597,2,3,4,1,0
0,4600,3,0,1,2,4
0,4607,1,2,3,4,0
0,4617,3,2,1,0,4
0,4618,0,1,4,3,2
0,4620,1,3,4,0,2
0,4621,0,1,2,3,4
0,4622,2,3,0,4,1
0,4625,1,2,3,4,0
0,4626,3,4,1,0,2
0,4636,1,3,2,4,0
0,4638,1,2,4,3,0
0,4642,1,0,3,2,4
0,4643,0,3,1,2,4
0,4647,0,1,4,2,3
0,4648,0,4,1,2,3
0,4651,0,3,4,1,2
0,4652,1,2,0,4,3
0,4654,1,0,4,2,3
0,4657,0,2,4,1,3
0,4659,4,0,1,2,3
0,4661,0,2,3,1,4
0,4663,2,4,3,0,1
0,4664,4,3,2,0,1
0,4666,4,1,2,0,3
0,4667,3,1,2,0,4
0,4668,0,1,3,4,2
0,4669,0,4,3,1,2
0,4673,4,2,3,1,0
0,4676,2,0,4,1,3
0,4677,0,2,1,4,3
0,4680,3,0,4,1,2
0,4682,2,4,1,0,3
0,4685,2,1,3,0,4
0,4689,4,2,3,0,1
0,4690,0,4,3,1,2
0,4692,4,3,2,0,1
0,4693,2,3,0,4,1
0,4694,3,1,0,2,4
0,4697,0,4,3,2,1
0,4700,2,3,1,0,4
0,4703,3,1,0,4,2
0,4705,2,3,4,0,1
0,4706,0,3,4,2,1
0,4707,4,2,1,0,3
0,4709,3,0,1,4,2
0,4710,1,3,0,4,2
0,4713,0,4,3,1,2
0,4714,4,3,0,2,1
0,4715,2,4,3,1,0
0,4719,2,0,1,4,3
0,4726,1,0,3,4,2
0,4728,0,3,2,4,1
0,4731,3,4,0,2,1
0,4733,4,3,0,1,2
0,4734,3,0,2,1,4
0,4738,2,3,4,0,1
0,4741,2,4,0,1,3
0,4747,1,3,2,4,0
0,4750,4,3,0,2,1
0,4752,4,0,2,3,1
0,4754,1,3,2,0,4
0,4755,4,2,3,0,1
0,4756,4,3,0,2,1
0,4758,4,2,1,0,3
0,4759,1,2,4,0,3
0,4761,0,1,2,3,4
0,4763,0,4,1,3,2
0,4765,2,1,3,0,4
0,4766,1,0,2,3,4
0,4767,3,4,1,0,2
0,4773,4,0,3,1,2
0,4778,4,0,1,3,2
0,4781,1,4,2,0,3
0,4782,3,4,2,1,0
0,4783,4,3,0,2,1
0,4788,2,1,4,3,0
0,4794,3,1,2,0,4
0,4802,0,1,3,2,4
0,4805,3,4,2,0,1
0,4808,2,0,1,4,3
0,4809,3,4,0,2,1
0,4811,0,2,3,1,4
0,4812,1,2,4,0,3
0,4813,3,1,4,0,2
0,4818,3,4,2,1,0
0,4819,1,4,2,0,3
0,4820,0,1,4,3,2
0,4822,1,0,2,3,4
0,4827,4,3,0,1,2
0,4829,4,3,1,2,0
0,4831,2,0,3,4,1
0,4835,0,4,1,3,2
0,4837,1,4,0,2,3
0,4842,3,1,2,4,0
0,4847,4,2,3,0,1
0,4848,1,2,4,0,3
0,4849,4,2,3,0,1
0,4852,3,1,2,4,0
0,4858,3,2,0,1,4
0,4861,3,1,4,2,0
0,4867,1,0,2,3,4
0,4868,2,1,0,3,4
0,4871,4,0,1,3,2
0,4877,0,2,3,4,1
0,4879,1,0,4,3,2
0,4881,3,1,0,2,4
0,4883,4,0,3,2,1
0,4884,0,1,3,2,4
0,4885,2,3,0,1,4
0,4886,4,3,2,0,1
0,4895,2,3,1,0,4
0,4896,1,0,3,2,4
0,4902,1,0,2,4,3
0,4909,3,2,0,1,4
0,4911,3,0,1,2,4
0,4915,0,4,1,3,2
0,4916,3,2,0,4,1
0,4918,3,4,2,0,1
0,4921,3,2,1,4,0
0,4925,4,0,3,2,1
0,4926,1,4,0,2,3
0,4927,2,1,4,3,0
0,4929,2,0,1,4,3
0,4932,2,4,3,1,0
0,4935,4,3,1,2,0
0,4937,4,0,1,3,2
0,4941,3,0,2,4,1
0,4944,0,1,4,3,2
0,4946,4,2,3,0,1
0,4947,2,4,1,3,0
0,4949,0,1,2,4,3
0,4951,0,2,1,4,3
0,4952,1,3,4,2,0
0,4957,0,3,1,2,4
0,4959,1,3,4,2,0
0,4962,2,4,1,0,3
0,4963,3,2,0,1,4
0,4964,4,3,0,2,1
0,4973,0,2,1,4,3
0,4977,2,0,1,4,3
0,4979,3,2,0,4,1
0,4980,0,4,3,2,1
0,4991,0,3,4,1,2
0,4992,3,0,4,1,2
0,4996,4,1,2,0,3
0,4998,4,3,0,1,2
0,5000,3,4,2,0,1
0,5003,0,4,3,2,1
0,5004,0,1,2,3,4
0,5005,4,2,0,1,3
0,5007,2,0,3,4,1
0,5010,1,2,4,3,0
0,5011,2,1,0,4,3
0,5013,2,0,3,4,1
0,5017,3,0,2,1,4
0,5027,1,2,0,4,3
